,Train Loss,Train Accuracy,Val Loss,Val Accuracy
1,1.8106139031940036,0.31314444444444445,1.54351938112047,0.42917777777777777
2,1.4380732475280762,0.4665666666666667,1.21145234386656,0.5556777777777778
3,1.2762861824883356,0.5337666666666666,1.1431369382222494,0.5873444444444444
4,1.1797403344684176,0.5738555555555556,1.0828909422662523,0.6045666666666667
5,1.1120757985644871,0.6011333333333333,0.950291183259752,0.6546888888888889
6,1.0485435723410712,0.6242777777777778,0.9229642066107856,0.6716333333333333
7,1.0060130710601807,0.6409555555555555,1.0461778731452094,0.6262555555555556
8,0.9686891963322958,0.6552,1.0417256844202678,0.6405777777777778
9,0.9339400266435411,0.6688444444444445,0.8762146738211314,0.6867777777777778
10,0.89798423538208,0.6821222222222222,0.7898504933569166,0.7168666666666667
11,0.867846578555637,0.6920333333333333,0.8580568970574273,0.6976222222222223
12,0.84472146531211,0.7008333333333333,0.8260119573699104,0.7077222222222223
13,0.8171174546665616,0.7092111111111111,0.7334879729270936,0.7376111111111111
14,0.7938567797766791,0.7176,0.7202410669220819,0.7429777777777777
15,0.7739432936138577,0.7251666666666666,0.7568591296619839,0.7315666666666667
16,0.7510241587532891,0.7334777777777778,0.7245076906628078,0.7445888888888889
17,0.7327840120209588,0.7392555555555556,0.719097878879971,0.7415666666666667
18,0.710963879776001,0.7478666666666667,0.7272079349888696,0.7404666666666667
19,0.6937113550292121,0.7515222222222222,0.684395994843377,0.7556
20,0.6764137832535638,0.7599222222222223,0.6504952088885837,0.7675
21,0.6616328786320157,0.7645777777777778,0.651477707031038,0.7669
22,0.6448899598333571,0.7703555555555556,0.6593922111935085,0.7656444444444445
23,0.6266001080142127,0.7776444444444445,0.6258108064969381,0.7790666666666667
24,0.610923263835907,0.7823666666666667,0.6252905081537035,0.7792444444444444
25,0.604836497868432,0.7852444444444444,0.6128039126184252,0.7832777777777777
26,0.5893288504600525,0.7898444444444445,0.6099981748316023,0.7848111111111111
27,0.5836432964907752,0.7923444444444444,0.6047617107868195,0.7868666666666667
28,0.5746658130221897,0.7950333333333334,0.602844685708152,0.7869666666666667
29,0.5713781381501092,0.7957,0.599435574330224,0.7880111111111111
30,0.5721916158676148,0.7953444444444444,0.5985932617028554,0.7885666666666666
